item_id,date,price_mean_520227,price_p10,price_p50,price_sd,price_p90
520222,01-04-1998,3.5975342,1.89,3.47,1.7214943,6.8899999
520222,01-05-1998,3.6011035,1.79,3.1900001,1.7616111,6.8899999
520222,01-06-1998,3.5528572,1.79,3.1900001,1.7615948,6.8899999
520222,01-07-1998,3.6013889,1.79,3.6399999,1.799844,6.8899999
520222,01-08-1998,3.630137,1.79,3.74,1.7799349,6.8899999
520222,01-09-1998,3.5873511,1.99,3.25,1.751995,6.8899999
520222,01-10-1998,3.6239042,1.99,3.47,1.7446364,6.8899999
520222,01-11-1998,3.7022696,2.1500001,3.79,1.6910776,6.8899999
520222,01-12-1998,3.5952518,2.1500001,3.25,1.7633784,6.8899999
520222,01-01-1999,3.5868225,1.99,3.1500001,1.9053636,6.8899999
520222,01-02-1999,3.5644681,2.1500001,3.1500001,1.8183353,6.8899999
520222,01-03-1999,3.5773914,2.1500001,3.24,1.767983,6.8899999
520222,01-04-1999,3.5556428,2.0700002,3.22,1.7883227,6.8899999
520222,01-05-1999,3.5930555,2.1500001,3.27,1.7882465,6.8899999
520222,01-06-1999,3.5901439,2.1500001,3.1900001,1.813822,6.8899999
520222,01-07-1999,3.5647519,2.0899999,3.1500001,1.8437626,6.8899999
520222,01-08-1999,3.5455945,1.99,3.05,1.8706964,6.8899999
520222,01-09-1999,3.5127273,1.99,2.99,1.8616527,6.8899999
520222,01-10-1999,3.5561645,1.99,3.1199999,1.8408777,6.8899999
520222,01-11-1999,3.5930882,2.1500001,3.0699999,1.8776658,6.8899999
520222,01-12-1999,3.5617163,2.1500001,3.29,1.6813593,6.8899999
520222,01-01-2000,3.4860656,1.79,3.0699999,1.7428112,6.8899999
520222,01-02-2000,3.4811926,1.35,3.0899999,1.7806286,6.8899999
520222,01-03-2000,3.5742748,1.89,3.45,1.7335756,6.8899999
520222,01-04-2000,3.5004511,1.39,3.3499999,1.7370023,6.8899999
520222,01-05-2000,3.4332576,1.35,3.175,1.7594067,6.8899999
520222,01-06-2000,3.4928057,1.25,3.45,1.744386,6.8899999
520222,01-07-2000,3.51,1.45,3.6600001,1.7751778,6.8899999
520222,01-08-2000,3.5542958,1.59,3.72,1.7551308,6.8899999
520222,01-09-2000,3.5421987,1.59,3.49,1.7636172,6.8899999
520222,01-10-2000,3.5314789,1.45,3.6900001,1.7695,6.8899999
520222,01-11-2000,3.5264788,1.45,3.47,1.7783122,6.8899999
520222,01-12-2000,3.419771,1.09,3.0899999,1.7823616,6.8899999
520222,01-01-2001,3.4909923,.99000001,3.45,1.8241372,6.8899999
520222,01-02-2001,3.4134376,1.09,2.9400001,1.8438791,6.8899999
520222,01-03-2001,3.4625518,1.09,3.0599999,1.8403622,6.8899999
520222,01-04-2001,3.4625504,.99000001,3.0899999,1.8257438,6.8899999
520222,01-05-2001,3.5140667,1.345,3.0749998,1.8774211,6.8899999
520222,01-06-2001,3.4762914,.99000001,3.0599999,1.9206386,6.8899999
520222,01-07-2001,3.4929531,1.45,2.99,1.870364,6.8899999
520222,01-08-2001,3.4976001,1.47,2.99,1.8775833,6.8899999
520222,01-09-2001,3.4599319,1.09,2.99,1.9119672,6.8899999
520222,01-10-2001,3.5108609,1.45,2.99,1.9175456,6.8899999
520222,01-11-2001,3.4643047,1.45,2.99,1.8787422,6.8899999
520222,01-12-2001,3.5486577,1.45,2.99,1.8827382,6.8899999
520222,01-01-2002,3.5028946,1.39,2.99,1.9711376,6.8899999
520222,01-02-2002,3.5803077,1.29,3.04,1.9620401,6.8899999
520222,01-03-2002,3.6300788,.99000001,3.1099999,2.0296013,6.8899999
520222,01-04-2002,3.6525834,.99000001,3.0999999,2.0235066,6.8899999
520222,01-05-2002,3.5705042,.99000001,2.99,2.072238,6.8899999
520222,01-06-2002,3.5720832,.99000001,2.99,2.066045,6.8899999
520222,01-07-2002,3.6982906,.99000001,3.0899999,2.1204062,6.8899999
520222,01-08-2002,3.6302381,.99000001,3.04,2.1428382,6.8899999
520222,01-09-2002,3.5610483,.99000001,2.99,2.1115785,6.8899999
520222,01-10-2002,3.6166101,.99000001,3.0999999,2.1050181,6.8899999
520222,01-11-2002,3.6860156,.99000001,3.0899999,2.196713,6.8899999
520222,01-12-2002,3.5977418,.99000001,2.99,2.2223465,6.8899999
520222,01-01-2003,3.6399121,.99000001,2.99,2.1589994,6.8899999
520222,01-02-2003,3.7199123,1.09,3.0899999,2.1717622,6.8899999
520222,01-03-2003,3.7751281,.99000001,3.1099999,2.2704654,6.9899998
520222,01-04-2003,3.9243617,.99000001,2.99,2.4307084,7.25
520222,01-05-2003,3.912755,.99000001,3.05,2.4142313,7.25
520222,01-06-2003,3.8995049,.99000001,2.99,2.4137979,7.25
520222,01-07-2003,3.9964762,.99000001,3.1900001,2.5293393,7.4899998
520222,01-08-2003,4.0014286,.99000001,2.99,2.5713139,7.5900002
520222,01-09-2003,3.8668518,.99000001,2.875,2.5065968,7.4899998
520222,01-10-2003,3.8398197,.99000001,2.6500001,2.5044074,7.4899998
